NACA,Camber,Thickness,Re,Mach,Alpha,Cl,Cd,Cm
18,0,18,75000,0.55,16,0.524956,0.22083,-0.027714
18,0,18,75000,0.55,17,0.545147,0.242666,-0.034421
18,0,18,75000,0.55,18,0.567485,0.264564,-0.040894
18,0,18,75000,0.55,19,0.591022,0.286679,-0.047258
18,0,18,75000,0.55,20,0.614977,0.309123,-0.053584
18,0,18,75000,0.65,-20,-0.649326,0.332396,0.059046
18,0,18,75000,0.65,-19,-0.620015,0.308565,0.051516
18,0,18,75000,0.65,-18,-0.590099,0.285225,0.043978
18,0,18,75000,0.65,-17,-0.559979,0.262367,0.036414
18,0,18,75000,0.65,-16,-0.530025,0.240005,0.028812
18,0,18,75000,0.65,-15,-0.500812,0.218121,0.021136
18,0,18,75000,0.65,-14,-0.473122,0.196697,0.013342
18,0,18,75000,0.65,-13,-0.447945,0.175764,0.005406
18,0,18,75000,0.65,-12,-0.426398,0.155396,-0.002672
18,0,18,75000,0.65,-11,-0.409588,0.135727,-0.010823
18,0,18,75000,0.65,-10,-0.398115,0.116953,-0.018916
18,0,18,75000,0.65,-9,-0.393098,0.098238,-0.027175
18,0,18,75000,0.65,-8,-0.394738,0.082258,-0.033484
18,0,18,75000,0.65,-7,-0.40318,0.06698,-0.038553
18,0,18,75000,0.65,-6,-0.415119,0.053194,-0.040849
18,0,18,75000,0.65,-5,-0.418234,0.04186,-0.038346
18,0,18,75000,0.65,-4,-0.390615,0.033448,-0.031411
18,0,18,75000,0.65,-3,-0.323669,0.028416,-0.02203
18,0,18,75000,0.65,-2,-0.224306,0.026137,-0.013693
18,0,18,75000,0.65,-1,-0.11351,0.025103,-0.006621
18,0,18,75000,0.65,0,0.000523,0.024788,-8.7e-05
18,0,18,75000,0.65,1,0.114631,0.025102,0.006435
18,0,18,75000,0.65,2,0.22561,0.026138,0.013474
18,0,18,75000,0.65,3,0.325012,0.028426,0.021795
18,0,18,75000,0.65,4,0.391417,0.03346,0.031237
18,0,18,75000,0.65,5,0.418906,0.041911,0.03828
18,0,18,75000,0.65,6,0.415136,0.05315,0.040782
18,0,18,75000,0.65,7,0.402439,0.06684,0.038674
18,0,18,75000,0.65,8,0.394493,0.081268,0.034149
18,0,18,75000,0.65,9,0.392058,0.098105,0.027226
18,0,18,75000,0.65,10,0.396501,0.115463,0.019786
18,0,18,75000,0.65,11,0.408284,0.135343,0.010953
18,0,18,75000,0.65,12,0.424942,0.154982,0.002795
18,0,18,75000,0.65,13,0.446202,0.175249,-0.005228
18,0,18,75000,0.65,14,0.471104,0.196072,-0.013102
18,0,18,75000,0.65,15,0.49856,0.217377,-0.020829
18,0,18,75000,0.65,16,0.527538,0.239172,-0.028458
18,0,18,75000,0.65,17,0.557315,0.261438,-0.036013
18,0,18,75000,0.65,18,0.587273,0.284182,-0.043523
18,0,18,75000,0.65,19,0.617003,0.307432,-0.051022
18,0,18,75000,0.65,20,0.64628,0.331174,-0.058522
18,0,18,75000,0.7,-20,-0.679169,0.349258,0.065095
18,0,18,75000,0.7,-19,-0.646151,0.324306,0.056464
18,0,18,75000,0.7,-18,-0.611949,0.299926,0.047809
18,0,18,75000,0.7,-17,-0.576786,0.276133,0.039133
18,0,18,75000,0.7,-16,-0.54089,0.252986,0.030465
18,0,18,75000,0.7,-15,-0.504586,0.230521,0.021828
18,0,18,75000,0.7,-14,-0.46823,0.208781,0.013248
18,0,18,75000,0.7,-13,-0.432292,0.187825,0.004772
18,0,18,75000,0.7,-12,-0.397211,0.167733,-0.003527
18,0,18,75000,0.7,-11,-0.36353,0.148603,-0.01154
18,0,18,75000,0.7,-10,-0.333455,0.131015,-0.018784
18,0,18,75000,0.7,-9,-0.300865,0.112732,-0.02652
18,0,18,75000,0.7,-8,-0.277486,0.097811,-0.032052
18,0,18,75000,0.7,-7,-0.256681,0.083306,-0.036706
18,0,18,75000,0.7,-6,-0.241367,0.069969,-0.039616
18,0,18,75000,0.7,-5,-0.232809,0.058026,-0.040193
18,0,18,75000,0.7,-4,-0.229133,0.047599,-0.03748
18,0,18,75000,0.7,-3,-0.221064,0.038722,-0.029838
18,0,18,75000,0.7,-2,-0.1853,0.03205,-0.020014
18,0,18,75000,0.7,-1,-0.107225,0.02794,-0.009824
18,0,18,75000,0.7,0,0.000677,0.026821,-0.000106
18,0,18,75000,0.7,1,0.108533,0.027952,0.009607
18,0,18,75000,0.7,2,0.186594,0.032083,0.019758
18,0,18,75000,0.7,3,0.222183,0.038758,0.029611
18,0,18,75000,0.7,4,0.229481,0.04737,0.037019
18,0,18,75000,0.7,5,0.233136,0.058176,0.040166
18,0,18,75000,0.7,6,0.241502,0.070243,0.03967
18,0,18,75000,0.7,7,0.255797,0.083066,0.0369
18,0,18,75000,0.7,8,0.27729,0.097985,0.032028
18,0,18,75000,0.7,9,0.302493,0.113537,0.026033
18,0,18,75000,0.7,10,0.329694,0.12965,0.019495
18,0,18,75000,0.7,11,0.362249,0.148207,0.011656
18,0,18,75000,0.7,12,0.395607,0.167244,0.003687
18,0,18,75000,0.7,13,0.430419,0.187235,-0.004556
18,0,18,75000,0.7,14,0.466117,0.208084,-0.012968
18,0,18,75000,0.7,15,0.502212,0.229722,-0.021487
18,0,18,75000,0.7,16,0.538292,0.25209,-0.030067
18,0,18,75000,0.7,17,0.573985,0.275135,-0.038676
18,0,18,75000,0.7,18,0.608948,0.298812,-0.047289
18,0,18,75000,0.7,19,0.642955,0.323098,-0.055897
18,0,18,75000,0.7,20,0.675839,0.347934,-0.064473
18,0,18,75000,0.75,-20,-0.731141,0.373936,0.078019
18,0,18,75000,0.75,-19,-0.693422,0.347351,0.067652
18,0,18,75000,0.75,-18,-0.653494,0.321338,0.05708
18,0,18,75000,0.75,-17,-0.611437,0.295977,0.046354
18,0,18,75000,0.75,-16,-0.567389,0.271342,0.035539
18,0,18,75000,0.75,-15,-0.521519,0.247531,0.024736
18,0,18,75000,0.75,-14,-0.474046,0.224633,0.014057
18,0,18,75000,0.75,-13,-0.425223,0.202736,0.003636
18,0,18,75000,0.75,-12,-0.375419,0.181927,-0.006378
18,0,18,75000,0.75,-11,-0.324997,0.162283,-0.015817
18,0,18,75000,0.75,-10,-0.274496,0.143896,-0.024484
18,0,18,75000,0.75,-9,-0.224377,0.126786,-0.032196
18,0,18,75000,0.75,-8,-0.175793,0.110964,-0.038589
18,0,18,75000,0.75,-7,-0.131258,0.09699,-0.043395
18,0,18,75000,0.75,-6,-0.08873,0.083833,-0.046564
18,0,18,75000,0.75,-5,-0.051579,0.072209,-0.047499
18,0,18,75000,0.75,-4,-0.020611,0.061985,-0.046061
18,0,18,75000,0.75,-3,0.000586,0.053914,-0.041739
18,0,18,75000,0.75,-2,0.006196,0.047906,-0.031447
18,0,18,75000,0.75,-1,0.003691,0.04436,-0.016924
18,0,18,75000,0.75,0,0.002338,0.043527,7.8e-05
18,0,18,75000,0.75,1,-0.00357,0.044587,0.016939
18,0,18,75000,0.75,2,-0.006497,0.048019,0.031811
18,0,18,75000,0.75,3,-0.00047,0.053445,0.040619
18,0,18,75000,0.75,4,0.020281,0.062033,0.046051
18,0,18,75000,0.75,5,0.050462,0.071989,0.04757
18,0,18,75000,0.75,6,0.087659,0.083642,0.046805
18,0,18,75000,0.75,7,0.128722,0.096293,0.0437
18,0,18,75000,0.75,8,0.174457,0.110615,0.038799
18,0,18,75000,0.75,9,0.223587,0.126492,0.032255
18,0,18,75000,0.75,10,0.273138,0.143486,0.02462
18,0,18,75000,0.75,11,0.323531,0.161806,0.015966
18,0,18,75000,0.75,12,0.373652,0.181348,0.00659
18,0,18,75000,0.75,13,0.423156,0.202046,-0.003349
18,0,18,75000,0.75,14,0.471662,0.223832,-0.013691
18,0,18,75000,0.75,15,0.518822,0.246613,-0.024279
18,0,18,75000,0.75,16,0.564391,0.270303,-0.034986
18,0,18,75000,0.75,17,0.608143,0.294815,-0.045703
18,0,18,75000,0.75,18,0.6499,0.320052,-0.056336
18,0,18,75000,0.75,19,0.68958,0.345937,-0.066818
18,0,18,75000,0.75,20,0.727098,0.372399,-0.077108
18,0,18,75000,0.8,-20,-0.827449,0.41334,0.106023
18,0,18,75000,0.8,-19,-0.786098,0.384702,0.094055
18,0,18,75000,0.8,-18,-0.741099,0.356559,0.08147
18,0,18,75000,0.8,-17,-0.692121,0.328986,0.068217
18,0,18,75000,0.8,-16,-0.638802,0.302069,0.054241
18,0,18,75000,0.8,-15,-0.580694,0.275886,0.039459
18,0,18,75000,0.8,-14,-0.517187,0.250503,0.02375
18,0,18,75000,0.8,-13,-0.447416,0.225987,0.006923
18,0,18,75000,0.8,-12,-0.369656,0.202338,-0.011555
18,0,18,75000,0.8,-11,-0.27972,0.17943,-0.033378
18,0,18,75000,0.8,-10,-0.181142,0.158328,-0.05778
18,0,18,75000,0.8,-9,-0.089246,0.140786,-0.079172
18,0,18,75000,0.8,-8,-0.011762,0.126965,-0.094319
18,0,18,75000,0.8,-7,0.049115,0.11634,-0.102368
18,0,18,75000,0.8,-6,0.092195,0.108316,-0.103424
18,0,18,75000,0.8,-5,0.117714,0.102416,-0.097869
18,0,18,75000,0.8,-4,0.122704,0.098022,-0.085282
18,0,18,75000,0.8,-3,0.096988,0.101221,-0.062674
18,0,18,75000,0.8,-2,0.070828,0.096011,-0.044869
18,0,18,75000,0.8,-1,0.032162,0.09747,-0.021971
18,0,18,75000,0.8,0,-0.00057,0.098224,0.000696
18,0,18,75000,0.8,1,-0.029522,0.097523,0.020669
18,0,18,75000,0.8,2,-0.067284,0.096048,0.043026
18,0,18,75000,0.8,3,-0.101413,0.101074,0.063202
18,0,18,75000,0.8,4,-0.12163,0.097947,0.084787
18,0,18,75000,0.8,5,-0.117827,0.102102,0.097629
18,0,18,75000,0.8,6,-0.093704,0.107959,0.103593
18,0,18,75000,0.8,7,-0.050598,0.11594,0.102596
18,0,18,75000,0.8,8,0.009929,0.126506,0.094647
18,0,18,75000,0.8,9,0.087041,0.140264,0.079631
18,0,18,75000,0.8,10,0.178554,0.157719,0.058342
18,0,18,75000,0.8,11,0.277438,0.178778,0.03375
18,0,18,75000,0.8,12,0.366744,0.201551,0.012167
18,0,18,75000,0.8,13,0.444264,0.225078,-0.006256
18,0,18,75000,0.8,14,0.513787,0.249469,-0.023009
18,0,18,75000,0.8,15,0.577003,0.274712,-0.038622
18,0,18,75000,0.8,16,0.634814,0.300752,-0.053315
18,0,18,75000,0.8,17,0.687863,0.327535,-0.067214
18,0,18,75000,0.8,18,0.736544,0.354955,-0.080375
18,0,18,75000,0.8,19,0.781288,0.382952,-0.092873
18,0,18,75000,0.8,20,0.822427,0.411453,-0.104764
18,0,18,75000,0.85,-20,-1.046789,0.500523,0.167622
18,0,18,75000,0.85,-19,-1.005167,0.468544,0.154802
18,0,18,75000,0.85,-18,-0.958245,0.436741,0.140932
18,0,18,75000,0.85,-17,-0.905301,0.405171,0.125838
18,0,18,75000,0.85,-16,-0.845701,0.373944,0.109373
18,0,18,75000,0.85,-15,-0.778983,0.343259,0.091415
18,0,18,75000,0.85,-14,-0.70453,0.313363,0.071678
18,0,18,75000,0.85,-13,-0.622997,0.284809,0.050189
18,0,18,75000,0.85,-12,-0.537618,0.258505,0.027951
18,0,18,75000,0.85,-11,-0.452012,0.235201,0.006098
18,0,18,75000,0.85,-10,-0.369522,0.215294,-0.014134
18,0,18,75000,0.85,-9,-0.291888,0.198648,-0.031842
18,0,18,75000,0.85,-8,-0.21952,0.185009,-0.046776
18,0,18,75000,0.85,-7,-0.152038,0.174085,-0.059095
18,0,18,75000,0.85,-6,-0.091275,0.165597,-0.067833
18,0,18,75000,0.85,-5,-0.041006,0.159193,-0.071189
18,0,18,75000,0.85,-4,-0.004934,0.154452,-0.067771
18,0,18,75000,0.85,-3,0.014825,0.151008,-0.057377
18,0,18,75000,0.85,-2,0.019801,0.14857,-0.041386
18,0,18,75000,0.85,-1,0.012837,0.147116,-0.021525
18,0,18,75000,0.85,0,-7.5e-05,0.146545,-4.2e-05
18,0,18,75000,0.85,1,-0.013257,0.14708,0.02155
18,0,18,75000,0.85,2,-0.020491,0.148438,0.041476
18,0,18,75000,0.85,3,-0.015523,0.150768,0.057422
18,0,18,75000,0.85,4,0.003941,0.154115,0.06787
18,0,18,75000,0.85,5,0.039401,0.158745,0.071461
18,0,18,75000,0.85,6,0.089011,0.165033,0.06831
18,0,18,75000,0.85,7,0.149126,0.173397,0.059779
18,0,18,75000,0.85,8,0.216196,0.184216,0.047573
18,0,18,75000,0.85,9,0.288348,0.197762,0.032669
18,0,18,75000,0.85,10,0.365556,0.214276,0.015066
18,0,18,75000,0.85,11,0.447089,0.233936,-0.004872
18,0,18,75000,0.85,12,0.531744,0.256918,-0.026523
18,0,18,75000,0.85,13,0.616453,0.282873,-0.04869
18,0,18,75000,0.85,14,0.696922,0.311016,-0.069856
18,0,18,75000,0.85,15,0.769999,0.340386,-0.089192
18,0,18,75000,0.85,16,0.83566,0.370585,-0.106873
18,0,18,75000,0.85,17,0.89436,0.401352,-0.123113
18,0,18,75000,0.85,18,0.946397,0.432424,-0.137987
18,0,18,75000,0.85,19,0.992917,0.463883,-0.151764
18,0,18,75000,0.85,20,1.034188,0.495524,-0.164489
18,0,18,75000,0.9,-20,-1.447512,0.691506,0.307652
18,0,18,75000,0.9,-19,-1.399502,0.651282,0.295527
18,0,18,75000,0.9,-18,-1.346893,0.611801,0.282671
18,0,18,75000,0.9,-17,-1.289575,0.573262,0.269042
18,0,18,75000,0.9,-16,-1.227463,0.535867,0.254585
18,0,18,75000,0.9,-15,-1.160291,0.499817,0.239047
18,0,18,75000,0.9,-14,-1.088796,0.465538,0.222521
18,0,18,75000,0.9,-13,-1.014618,0.433431,0.205574
18,0,18,75000,0.9,-12,-0.93866,0.403641,0.188372
18,0,18,75000,0.9,-11,-0.861759,0.376265,0.171137
18,0,18,75000,0.9,-10,-0.784349,0.351316,0.154083
18,0,18,75000,0.9,-9,-0.706462,0.328765,0.137223
18,0,18,75000,0.9,-8,-0.628101,0.308607,0.120558
18,0,18,75000,0.9,-7,-0.549296,0.290842,0.104084
18,0,18,75000,0.9,-6,-0.470141,0.275475,0.08783
18,0,18,75000,0.9,-5,-0.390842,0.262515,0.071885
18,0,18,75000,0.9,-4,-0.311574,0.251968,0.056316
18,0,18,75000,0.9,-3,-0.232667,0.24382,0.041283
18,0,18,75000,0.9,-2,-0.154364,0.23805,0.026883
18,0,18,75000,0.9,-1,-0.076867,0.234618,0.01318
18,0,18,75000,0.9,0,-5e-06,0.233475,-1.8e-05
18,0,18,75000,0.9,1,0.076885,0.234619,-0.013238
18,0,18,75000,0.9,2,0.154404,0.238048,-0.02696
18,0,18,75000,0.9,3,0.232688,0.24381,-0.041351
18,0,18,75000,0.9,4,0.311539,0.251942,-0.056349
18,0,18,75000,0.9,5,0.390745,0.262473,-0.071876
18,0,18,75000,0.9,6,0.469982,0.275417,-0.087774
18,0,18,75000,0.9,7,0.54909,0.290768,-0.103992
18,0,18,75000,0.9,8,0.627831,0.308508,-0.120421
18,0,18,75000,0.9,9,0.706068,0.328621,-0.137005
18,0,18,75000,0.9,10,0.783792,0.35111,-0.153764
18,0,18,75000,0.9,11,0.860968,0.375984,-0.170673
18,0,18,75000,0.9,12,0.937414,0.403218,-0.187647
18,0,18,75000,0.9,13,1.013076,0.432826,-0.204731
18,0,18,75000,0.9,14,1.08741,0.464814,-0.221752
18,0,18,75000,0.9,15,1.158647,0.498917,-0.238053
18,0,18,75000,0.9,16,1.225261,0.534701,-0.253258
18,0,18,75000,0.9,17,1.287014,0.571869,-0.267517
18,0,18,75000,0.9,18,1.344052,0.610212,-0.281001
18,0,18,75000,0.9,19,1.396398,0.649489,-0.293733
18,0,18,75000,0.9,20,1.444082,0.689452,-0.305708
18,0,18,125000,0.25,-20,-0.619557,0.272006,0.052512
18,0,18,125000,0.25,-19,-0.617603,0.246247,0.046039
18,0,18,125000,0.25,-18,-0.639012,0.214402,0.037163
18,0,18,125000,0.25,-17,-0.719841,0.170421,0.021932
18,0,18,125000,0.25,-16,-0.834211,0.126889,0.002965
18,0,18,125000,0.25,-15,-0.931558,0.0939,-0.012915
18,0,18,125000,0.25,-14,-0.995743,0.070756,-0.023079
18,0,18,125000,0.25,-13,-1.017838,0.055532,-0.027508
18,0,18,125000,0.25,-12,-1.002025,0.045505,-0.028349
18,0,18,125000,0.25,-11,-0.960111,0.038582,-0.027254
18,0,18,125000,0.25,-10,-0.90098,0.033555,-0.025222
18,0,18,125000,0.25,-9,-0.830436,0.029728,-0.02275
18,0,18,125000,0.25,-8,-0.752007,0.026752,-0.020066
18,0,18,125000,0.25,-7,-0.667888,0.024405,-0.017306
18,0,18,125000,0.25,-6,-0.579441,0.022545,-0.014565
18,0,18,125000,0.25,-5,-0.487454,0.021077,-0.011935
18,0,18,125000,0.25,-4,-0.392822,0.019942,-0.009404
18,0,18,125000,0.25,-3,-0.296212,0.019097,-0.006967
18,0,18,125000,0.25,-2,-0.19812,0.018511,-0.004621
18,0,18,125000,0.25,-1,-0.099035,0.018167,-0.002347
18,0,18,125000,0.25,0,0.000489,0.018052,-9.8e-05
18,0,18,125000,0.25,1,0.100029,0.018166,0.002149
18,0,18,125000,0.25,2,0.199154,0.01851,0.004416
18,0,18,125000,0.25,3,0.297299,0.019095,0.006752
18,0,18,125000,0.25,4,0.393978,0.019941,0.009176
18,0,18,125000,0.25,5,0.488642,0.021075,0.0117
18,0,18,125000,0.25,6,0.580687,0.022541,0.01432
18,0,18,125000,0.25,7,0.669106,0.024399,0.017066
18,0,18,125000,0.25,8,0.753145,0.026743,0.01984
18,0,18,125000,0.25,9,0.831428,0.029713,0.022548
18,0,18,125000,0.25,10,0.901638,0.033533,0.02507
18,0,18,125000,0.25,11,0.96034,0.038547,0.027159
18,0,18,125000,0.25,12,1.001447,0.04546,0.028332
18,0,18,125000,0.25,13,1.015904,0.055453,0.027646
18,0,18,125000,0.25,14,0.993045,0.070624,0.02326
18,0,18,125000,0.25,15,0.928794,0.09368,0.013082
18,0,18,125000,0.25,16,0.831147,0.1265,-0.002744
18,0,18,125000,0.25,17,0.716577,0.16972,-0.021587
18,0,18,125000,0.25,18,0.635701,0.213223,-0.036622
18,0,18,125000,0.25,19,0.613874,0.244961,-0.045479
18,0,18,125000,0.25,20,0.615664,0.270659,-0.051947
18,0,18,125000,0.35,-20,-0.614243,0.280627,0.052706
18,0,18,125000,0.35,-19,-0.604176,0.256564,0.046542
18,0,18,125000,0.35,-18,-0.604353,0.230005,0.039308
18,0,18,125000,0.35,-17,-0.636593,0.195865,0.028636
18,0,18,125000,0.35,-16,-0.727389,0.152298,0.01147
18,0,18,125000,0.35,-15,-0.83335,0.113599,-0.006894
18,0,18,125000,0.35,-14,-0.917865,0.084775,-0.021113
18,0,18,125000,0.35,-13,-0.969379,0.064524,-0.029425
18,0,18,125000,0.35,-12,-0.980274,0.051056,-0.032351
18,0,18,125000,0.35,-11,-0.955559,0.042098,-0.031959
18,0,18,125000,0.35,-10,-0.90619,0.035901,-0.029829
18,0,18,125000,0.35,-9,-0.840645,0.031389,-0.026924
18,0,18,125000,0.35,-8,-0.764444,0.027993,-0.023669
18,0,18,125000,0.35,-7,-0.680967,0.025378,-0.02029
18,0,18,125000,0.35,-6,-0.5919,0.02334,-0.016997
18,0,18,125000,0.35,-5,-0.49867,0.021753,-0.013842
18,0,18,125000,0.35,-4,-0.402342,0.020535,-0.010835
18,0,18,125000,0.35,-3,-0.303617,0.019634,-0.007988
18,0,18,125000,0.35,-2,-0.203131,0.019013,-0.005285
18,0,18,125000,0.35,-1,-0.101571,0.018648,-0.002671
18,0,18,125000,0.35,0,0.000535,0.018527,-0.000107
18,0,18,125000,0.35,1,0.102655,0.018647,0.002455
18,0,18,125000,0.35,2,0.204238,0.019012,0.005066
18,0,18,125000,0.35,3,0.30471,0.019633,0.007773
18,0,18,125000,0.35,4,0.403479,0.020535,0.010611
18,0,18,125000,0.35,5,0.499896,0.021751,0.013602
18,0,18,125000,0.35,6,0.593171,0.023338,0.016748
18,0,18,125000,0.35,7,0.682259,0.025374,0.020036
18,0,18,125000,0.35,8,0.765562,0.027985,0.023446
18,0,18,125000,0.35,9,0.841502,0.031375,0.026744
18,0,18,125000,0.35,10,0.906617,0.035878,0.029711
18,0,18,125000,0.35,11,0.955381,0.042059,0.031914
18,0,18,125000,0.35,12,0.979005,0.050987,0.032436
18,0,18,125000,0.35,13,0.967123,0.064392,0.029621
18,0,18,125000,0.35,14,0.91567,0.084583,0.021257
18,0,18,125000,0.35,15,0.83098,0.113328,0.007024
18,0,18,125000,0.35,16,0.72499,0.151754,-0.01121
18,0,18,125000,0.35,17,0.634291,0.194875,-0.02819
18,0,18,125000,0.35,18,0.601336,0.228977,-0.03886
18,0,18,125000,0.35,19,0.600748,0.255387,-0.046033
18,0,18,125000,0.35,20,0.610821,0.279342,-0.052175
18,0,18,125000,0.45,-20,-0.61533,0.291828,0.053351
18,0,18,125000,0.45,-19,-0.598642,0.268671,0.047195
18,0,18,125000,0.45,-18,-0.585824,0.244836,0.040604
18,0,18,125000,0.45,-17,-0.581867,0.219302,0.033073
18,0,18,125000,0.45,-16,-0.598706,0.189896,0.023338
18,0,18,125000,0.45,-15,-0.65911,0.153355,0.008556
18,0,18,125000,0.45,-14,-0.740887,0.118174,-0.008489
18,0,18,125000,0.45,-13,-0.823736,0.088724,-0.024008
18,0,18,125000,0.45,-12,-0.883759,0.06689,-0.034089
18,0,18,125000,0.45,-11,-0.908712,0.051627,-0.038016
18,0,18,125000,0.45,-10,-0.892947,0.041564,-0.037302
18,0,18,125000,0.45,-9,-0.845314,0.034951,-0.034138
18,0,18,125000,0.45,-8,-0.777416,0.030385,-0.03003
18,0,18,125000,0.45,-7,-0.697136,0.027081,-0.02563
18,0,18,125000,0.45,-6,-0.608343,0.024612,-0.021352
18,0,18,125000,0.45,-5,-0.513938,0.022746,-0.017258
18,0,18,125000,0.45,-4,-0.415352,0.021343,-0.013428
18,0,18,125000,0.45,-3,-0.313854,0.020318,-0.009832
18,0,18,125000,0.45,-2,-0.210252,0.019617,-0.006447
18,0,18,125000,0.45,-1,-0.105166,0.019208,-0.003241
18,0,18,125000,0.45,0,0.000559,0.019073,-0.00011
18,0,18,125000,0.45,1,0.106298,0.019208,0.00302
18,0,18,125000,0.45,2,0.211331,0.019617,0.006239
18,0,18,125000,0.45,3,0.314979,0.020318,0.009616
18,0,18,125000,0.45,4,0.416578,0.021343,0.013193
18,0,18,125000,0.45,5,0.515244,0.022745,0.017006
18,0,18,125000,0.45,6,0.609662,0.02461,0.021099
18,0,18,125000,0.45,7,0.698377,0.027077,0.02539
18,0,18,125000,0.45,8,0.778391,0.030377,0.029833
18,0,18,125000,0.45,9,0.845843,0.034935,0.034007
18,0,18,125000,0.45,10,0.892817,0.041532,0.03725
18,0,18,125000,0.45,11,0.907562,0.051547,0.038105
18,0,18,125000,0.45,12,0.882052,0.066706,0.034299
18,0,18,125000,0.45,13,0.822467,0.088434,0.024204
18,0,18,125000,0.45,14,0.739674,0.11774,0.008709
18,0,18,125000,0.45,15,0.657478,0.15272,-0.008264
18,0,18,125000,0.45,16,0.596294,0.189252,-0.023063
18,0,18,125000,0.45,17,0.57929,0.218441,-0.0327
18,0,18,125000,0.45,18,0.583021,0.243827,-0.040172
18,0,18,125000,0.45,19,0.595583,0.267556,-0.046722
18,0,18,125000,0.45,20,0.612165,0.290629,-0.052854
18,0,18,125000,0.55,-20,-0.626595,0.307112,0.055181
18,0,18,125000,0.55,-19,-0.604202,0.283898,0.048587
18,0,18,125000,0.55,-18,-0.583114,0.260784,0.041848
18,0,18,125000,0.55,-17,-0.564646,0.237576,0.034824
18,0,18,125000,0.55,-16,-0.550856,0.213999,0.027289
18,0,18,125000,0.55,-15,-0.545288,0.189403,0.018726
18,0,18,125000,0.55,-14,-0.553673,0.163113,0.008384
18,0,18,125000,0.55,-13,-0.580177,0.135886,-0.004036
18,0,18,125000,0.55,-12,-0.617323,0.110602,-0.016824
18,0,18,125000,0.55,-11,-0.661381,0.08748,-0.029252
18,0,18,125000,0.55,-10,-0.707877,0.067275,-0.039338
18,0,18,125000,0.55,-9,-0.740579,0.050988,-0.044269
18,0,18,125000,0.55,-8,-0.741198,0.039033,-0.042952
18,0,18,125000,0.55,-7,-0.701464,0.031538,-0.036974
18,0,18,125000,0.55,-6,-0.626233,0.027249,-0.030189
18,0,18,125000,0.55,-5,-0.533883,0.02455,-0.023965
18,0,18,125000,0.55,-4,-0.43349,0.022682,-0.018363
18,0,18,125000,0.55,-3,-0.328398,0.021375,-0.01329
18,0,18,125000,0.55,-2,-0.220368,0.020504,-0.008627
18,0,18,125000,0.55,-1,-0.110441,0.020003,-0.004271
18,0,18,125000,0.55,0,0.0006,0.019838,-0.000113
18,0,18,125000,0.55,1,0.111547,0.020002,0.004065
18,0,18,125000,0.55,2,0.221512,0.020503,0.008416
18,0,18,125000,0.55,3,0.32967,0.021375,0.013055
18,0,18,125000,0.55,4,0.434855,0.022682,0.018112
18,0,18,125000,0.55,5,0.535281,0.024551,0.023709
18,0,18,125000,0.55,6,0.627512,0.02725,0.029953
18,0,18,125000,0.55,7,0.702342,0.031542,0.036787
18,0,18,125000,0.55,8,0.740956,0.03901,0.042893
18,0,18,125000,0.55,9,0.739899,0.050902,0.044307
18,0,18,125000,0.55,10,0.707621,0.066943,0.039696
18,0,18,125000,0.55,11,0.660158,0.087167,0.029438
18,0,18,125000,0.55,12,0.6163,0.110295,0.016913
18,0,18,125000,0.55,13,0.578898,0.135457,0.004188
18,0,18,125000,0.55,14,0.552155,0.162617,-0.008176
18,0,18,125000,0.55,15,0.54328,0.188622,-0.018379
18,0,18,125000,0.55,16,0.548532,0.213195,-0.026941
18,0,18,125000,0.55,17,0.562045,0.2367,-0.034442
18,0,18,125000,0.55,18,0.580369,0.259776,-0.041413
18,0,18,125000,0.55,19,0.601282,0.282768,-0.048105
18,0,18,125000,0.55,20,0.623492,0.305868,-0.054655
18,0,18,125000,0.65,-20,-0.656121,0.330064,0.060323
18,0,18,125000,0.65,-19,-0.627571,0.305869,0.052633
18,0,18,125000,0.65,-18,-0.598671,0.282124,0.044895
18,0,18,125000,0.65,-17,-0.569865,0.258817,0.037083
18,0,18,125000,0.65,-16,-0.541615,0.235964,0.02917
18,0,18,125000,0.65,-15,-0.514542,0.213548,0.021101
18,0,18,125000,0.65,-14,-0.489277,0.191604,0.01284
18,0,18,125000,0.65,-13,-0.466543,0.170239,0.004386
18,0,18,125000,0.65,-12,-0.447335,0.149849,-0.004048
18,0,18,125000,0.65,-11,-0.432273,0.130667,-0.01222
18,0,18,125000,0.65,-10,-0.420284,0.111106,-0.021199
18,0,18,125000,0.65,-9,-0.415152,0.093609,-0.029036
18,0,18,125000,0.65,-8,-0.417415,0.077382,-0.035777
18,0,18,125000,0.65,-7,-0.427961,0.062739,-0.040471
18,0,18,125000,0.65,-6,-0.443494,0.049438,-0.042471
18,0,18,125000,0.65,-5,-0.447881,0.037957,-0.039804
18,0,18,125000,0.65,-4,-0.414904,0.02955,-0.032156
18,0,18,125000,0.65,-3,-0.340196,0.024428,-0.022576
18,0,18,125000,0.65,-2,-0.235092,0.022298,-0.013798
18,0,18,125000,0.65,-1,-0.118389,0.021453,-0.006638
18,0,18,125000,0.65,0,0.000584,0.021197,-0.0001
18,0,18,125000,0.65,1,0.119654,0.021453,0.006422
18,0,18,125000,0.65,2,0.236514,0.0223,0.013558
18,0,18,125000,0.65,3,0.341608,0.024442,0.022326
18,0,18,125000,0.65,4,0.416146,0.029583,0.031889
18,0,18,125000,0.65,5,0.448742,0.03796,0.039526
18,0,18,125000,0.65,6,0.443407,0.049434,0.042392
